date,quote_time_jst,captured_at_jst,symbol,price_yen,quantity,market_value_yen,quote_status,source
2026-08-10,15:30:00,2026-08-11 11:00:00,7203.T,2981,23,68563,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 11:00:00,7269.T,2028,20,40560,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 11:00:00,7532.T,926.4,70,64848,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 11:00:00,7832.T,5429,16,86864,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 11:00:00,8035.T,56750,1,56750,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 11:00:00,8306.T,3510,18,63180,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 11:00:00,8316.T,6629,13,86177,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 11:00:00,8411.T,8244,10,82440,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 11:00:00,8591.T,6272,13,81536,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 11:00:00,8630.T,6959,12,83508,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 11:00:00,8750.T,1839.5,10,18395,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 11:00:00,8766.T,7752,12,93024,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 11:00:00,8795.T,4847,14,67858,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 11:00:00,9432.T,159.9,500,79950,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 11:00:00,9433.T,2830,23,65090,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 11:00:00,9697.T,4223,7,29561,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 11:00:00,9983.T,78720,2,157440,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 12:00:00,1801.T,12635,3,37905,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 12:00:00,1812.T,4902,14,68628,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 12:00:00,5333.T,5690,5,28450,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 12:00:00,5803.T,5580,8,44640,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 12:00:00,6146.T,62980,1,62980,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 12:00:00,6383.T,6154,6,36924,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 12:00:00,6501.T,5620,15,84300,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 12:00:00,6503.T,5844,14,81816,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 12:00:00,6504.T,14630,6,87780,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 12:00:00,6762.T,3045,23,70035,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 12:00:00,6861.T,85000,2,170000,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 12:00:00,7012.T,2694,25,67350,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 12:00:00,7203.T,2981,23,68563,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 12:00:00,7269.T,2028,20,40560,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 12:00:00,7532.T,926.4,70,64848,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 12:00:00,7832.T,5429,16,86864,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 12:00:00,8035.T,56750,1,56750,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 12:00:00,8306.T,3510,18,63180,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 12:00:00,8316.T,6629,13,86177,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 12:00:00,8411.T,8244,10,82440,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 12:00:00,8591.T,6272,13,81536,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 12:00:00,8630.T,6959,12,83508,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 12:00:00,8750.T,1839.5,10,18395,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 12:00:00,8766.T,7752,12,93024,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 12:00:00,8795.T,4847,14,67858,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 12:00:00,9432.T,159.9,500,79950,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 12:00:00,9433.T,2830,23,65090,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 12:00:00,9697.T,4223,7,29561,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 12:00:00,9983.T,78720,2,157440,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 13:00:00,1801.T,12635,3,37905,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 13:00:00,1812.T,4902,14,68628,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 13:00:00,5333.T,5690,5,28450,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 13:00:00,5803.T,5580,8,44640,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 13:00:00,6146.T,62980,1,62980,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 13:00:00,6383.T,6154,6,36924,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 13:00:00,6501.T,5620,15,84300,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 13:00:00,6503.T,5844,14,81816,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 13:00:00,6504.T,14630,6,87780,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 13:00:00,6762.T,3045,23,70035,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 13:00:00,6861.T,85000,2,170000,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 13:00:00,7012.T,2694,25,67350,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 13:00:00,7203.T,2981,23,68563,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 13:00:00,7269.T,2028,20,40560,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 13:00:00,7532.T,926.4,70,64848,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 13:00:00,7832.T,5429,16,86864,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 13:00:00,8035.T,56750,1,56750,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 13:00:00,8306.T,3510,18,63180,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 13:00:00,8316.T,6629,13,86177,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 13:00:00,8411.T,8244,10,82440,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 13:00:00,8591.T,6272,13,81536,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 13:00:00,8630.T,6959,12,83508,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 13:00:00,8750.T,1839.5,10,18395,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 13:00:00,8766.T,7752,12,93024,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 13:00:00,8795.T,4847,14,67858,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 13:00:00,9432.T,159.9,500,79950,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 13:00:00,9433.T,2830,23,65090,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 13:00:00,9697.T,4223,7,29561,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 13:00:00,9983.T,78720,2,157440,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 14:00:00,1801.T,12635,3,37905,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 14:00:00,1812.T,4902,14,68628,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 14:00:00,5333.T,5690,5,28450,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 14:00:00,5803.T,5580,8,44640,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 14:00:00,6146.T,62980,1,62980,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 14:00:00,6383.T,6154,6,36924,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 14:00:00,6501.T,5620,15,84300,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 14:00:00,6503.T,5844,14,81816,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 14:00:00,6504.T,14630,6,87780,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 14:00:00,6762.T,3045,23,70035,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 14:00:00,6861.T,85000,2,170000,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 14:00:00,7012.T,2694,25,67350,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 14:00:00,7203.T,2981,23,68563,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 14:00:00,7269.T,2028,20,40560,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 14:00:00,7532.T,926.4,70,64848,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 14:00:00,7832.T,5429,16,86864,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 14:00:00,8035.T,56750,1,56750,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 14:00:00,8306.T,3510,18,63180,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 14:00:00,8316.T,6629,13,86177,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 14:00:00,8411.T,8244,10,82440,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 14:00:00,8591.T,6272,13,81536,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 14:00:00,8630.T,6959,12,83508,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 14:00:00,8750.T,1839.5,10,18395,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 14:00:00,8766.T,7752,12,93024,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 14:00:00,8795.T,4847,14,67858,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 14:00:00,9432.T,159.9,500,79950,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 14:00:00,9433.T,2830,23,65090,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 14:00:00,9697.T,4223,7,29561,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 14:00:00,9983.T,78720,2,157440,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 15:00:00,1801.T,12635,3,37905,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 15:00:00,1812.T,4902,14,68628,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 15:00:00,5333.T,5690,5,28450,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 15:00:00,5803.T,5580,8,44640,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 15:00:00,6146.T,62980,1,62980,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 15:00:00,6383.T,6154,6,36924,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 15:00:00,6501.T,5620,15,84300,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 15:00:00,6503.T,5844,14,81816,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 15:00:00,6504.T,14630,6,87780,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 15:00:00,6762.T,3045,23,70035,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 15:00:00,6861.T,85000,2,170000,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 15:00:00,7012.T,2694,25,67350,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 15:00:00,7203.T,2981,23,68563,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 15:00:00,7269.T,2028,20,40560,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 15:00:00,7532.T,926.4,70,64848,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 15:00:00,7832.T,5429,16,86864,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 15:00:00,8035.T,56750,1,56750,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 15:00:00,8306.T,3510,18,63180,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 15:00:00,8316.T,6629,13,86177,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 15:00:00,8411.T,8244,10,82440,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 15:00:00,8591.T,6272,13,81536,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 15:00:00,8630.T,6959,12,83508,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 15:00:00,8750.T,1839.5,10,18395,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 15:00:00,8766.T,7752,12,93024,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 15:00:00,8795.T,4847,14,67858,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 15:00:00,9432.T,159.9,500,79950,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 15:00:00,9433.T,2830,23,65090,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 15:00:00,9697.T,4223,7,29561,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 15:00:00,9983.T,78720,2,157440,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 16:00:00,1801.T,12635,3,37905,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 16:00:00,1812.T,4902,14,68628,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 16:00:00,5333.T,5690,5,28450,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 16:00:00,5803.T,5580,8,44640,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 16:00:00,6146.T,62980,1,62980,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 16:00:00,6383.T,6154,6,36924,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 16:00:00,6501.T,5620,15,84300,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 16:00:00,6503.T,5844,14,81816,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 16:00:00,6504.T,14630,6,87780,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 16:00:00,6762.T,3045,23,70035,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 16:00:00,6861.T,85000,2,170000,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 16:00:00,7012.T,2694,25,67350,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 16:00:00,7203.T,2981,23,68563,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 16:00:00,7269.T,2028,20,40560,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 16:00:00,7532.T,926.4,70,64848,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 16:00:00,7832.T,5429,16,86864,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 16:00:00,8035.T,56750,1,56750,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 16:00:00,8306.T,3510,18,63180,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 16:00:00,8316.T,6629,13,86177,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 16:00:00,8411.T,8244,10,82440,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 16:00:00,8591.T,6272,13,81536,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 16:00:00,8630.T,6959,12,83508,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 16:00:00,8750.T,1839.5,10,18395,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 16:00:00,8766.T,7752,12,93024,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 16:00:00,8795.T,4847,14,67858,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 16:00:00,9432.T,159.9,500,79950,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 16:00:00,9433.T,2830,23,65090,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 16:00:00,9697.T,4223,7,29561,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 16:00:00,9983.T,78720,2,157440,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 17:00:00,1801.T,12635,3,37905,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 17:00:00,1812.T,4902,14,68628,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 17:00:00,5333.T,5690,5,28450,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 17:00:00,5803.T,5580,8,44640,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 17:00:00,6146.T,62980,1,62980,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 17:00:00,6383.T,6154,6,36924,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 17:00:00,6501.T,5620,15,84300,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 17:00:00,6503.T,5844,14,81816,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 17:00:00,6504.T,14630,6,87780,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 17:00:00,6762.T,3045,23,70035,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 17:00:00,6861.T,85000,2,170000,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 17:00:00,7012.T,2694,25,67350,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 17:00:00,7203.T,2981,23,68563,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 17:00:00,7269.T,2028,20,40560,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 17:00:00,7532.T,926.4,70,64848,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 17:00:00,7832.T,5429,16,86864,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 17:00:00,8035.T,56750,1,56750,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 17:00:00,8306.T,3510,18,63180,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 17:00:00,8316.T,6629,13,86177,OK,Yahoo Finance JP full-market screener (delayed)
2026-08-10,15:30:00,2026-08-11 17:00:00,8411.T,8244,10,82440,OK,Yahoo Finance JP full-market screener (delayed)
